z_center_nm,z_left_nm,z_right_nm,rho_density
-7.851549708843232,-9.453566074371338,-6.249533343315124,0.0
-4.647516977787017,-6.249533343315124,-3.0455006122589108,2.1311734293273683e-05
-1.4434842467308036,-3.0455006122589108,0.15853211879730367,0.000715045429908803
1.76054848432541,0.15853211879730367,3.3625648498535163,0.002467261928756926
4.964581215381623,3.3625648498535163,6.566597580909729,0.0031379691528371947
8.168613946437837,6.566597580909729,9.770630311965945,0.0028155985513435345
11.372646677494052,9.770630311965945,12.974663043022158,0.0028405847225839273
14.576679408550264,12.974663043022158,16.17869577407837,0.003172998785066369
17.78071213960648,16.17869577407837,19.382728505134583,0.0031311102038692447
20.984744870662688,19.382728505134583,22.586761236190796,0.003030185669055121
24.188777601718904,22.586761236190796,25.790793967247012,0.0028006558410919287
27.39281033277512,25.790793967247012,28.99482669830323,0.0026801343092265188
30.596843063831333,28.99482669830323,32.19885942935944,0.002514539684143157
33.800875794887546,32.19885942935944,35.402892160415654,0.003293030392005493
37.00490852594376,35.402892160415654,38.60692489147186,0.0033371236353708935
40.20894125699997,38.60692489147186,41.81095762252808,0.003197984956306755
43.41297398805619,41.81095762252808,45.014990353584295,0.0029660055037121556
46.617006719112396,45.014990353584295,48.219023084640504,0.0026184037685149735
49.82103945016861,48.219023084640504,51.42305581569672,0.002913583536599965
53.02507218122483,51.42305581569672,54.62708854675293,0.0032553061726817737
56.22910491228104,54.62708854675293,57.831121277809146,0.0027129592792874235
59.433137643337254,57.831121277809146,61.03515400886536,0.0028871275905807286
62.63717037439347,61.03515400886536,64.23918673992158,0.0031703041979718135
65.8412031054497,64.23918673992158,67.4432194709778,0.0030995100461240423
69.0452358365059,67.4432194709778,70.647252202034,0.003188186457781126
72.2492685675621,70.647252202034,73.85128493309021,0.0033660292060215336
75.45330129861833,73.85128493309021,77.05531766414643,0.0028699802181608534
78.65733402967453,77.05531766414643,80.25935039520265,0.002699241381351523
81.86136676073076,80.25935039520265,83.46338312625886,0.003023326720087167
85.06539949178696,83.46338312625886,86.66741585731506,0.0029525325682394094
88.26943222284316,86.66741585731506,89.87144858837128,0.0032575108348500367
91.4734649538994,89.87144858837128,93.0754813194275,0.0033927301145039107
94.6774976849556,93.0754813194275,96.27951405048371,0.0032695139955439493
97.88153041601183,96.27951405048371,99.48354678153993,0.003188676382707394
101.08556314706803,99.48354678153993,102.68757951259613,0.0033410430347811586
104.28959587812423,102.68757951259613,105.89161224365235,0.003281762118701003
107.49362860918046,105.89161224365235,109.09564497470856,0.003405713125050388
110.69766134023666,109.09564497470856,112.29967770576478,0.003175938334624058
113.9016940712929,112.29967770576478,115.503710436821,0.00293293557118811
117.1057268023491,115.503710436821,118.7077431678772,0.0031607506619093255
120.30975953340531,118.7077431678772,121.91177589893343,0.002975069114848362
123.51379226446153,121.91177589893343,125.11580862998963,0.0028736546551079824
126.71782499551773,125.11580862998963,128.31984136104583,0.0030853022232618732
129.92185772657393,128.31984136104583,131.52387409210206,0.003454215692752306
133.12589045763016,131.52387409210206,134.72790682315826,0.0035017384106017053
136.3299231886864,134.72790682315826,137.9319395542145,0.0032550612102186117
