z_center_nm,z_left_nm,z_right_nm,rho_density
-8.862632942199706,-10.460319519042969,-7.264946365356446,0.0
-5.667259788513183,-7.264946365356446,-4.069573211669922,4.568649557921887e-06
-2.4718866348266597,-4.069573211669922,-0.8742000579833977,0.00015670467983672071
0.7234865188598638,-0.8742000579833977,2.3211730957031254,0.0013173701000267764
3.918859672546387,2.3211730957031254,5.516546249389648,0.0019955861269002804
7.114232826232911,5.516546249389648,8.711919403076173,0.0023227014352474864
10.309605979919434,8.711919403076173,11.907292556762695,0.002076679656553395
13.504979133605957,11.907292556762695,15.10266571044922,0.002048354029294277
16.700352287292482,15.10266571044922,18.298038864135744,0.0021673673502781423
19.895725440979007,18.298038864135744,21.493412017822266,0.002016373482388826
23.091098594665528,21.493412017822266,24.68878517150879,0.002193180220280401
26.286471748352053,24.68878517150879,27.884158325195315,0.0019083249203439713
29.481844902038578,27.884158325195315,31.07953147888184,0.0019670320671632676
32.6772180557251,31.07953147888184,34.27490463256836,0.002362220253923516
35.872591209411624,34.27490463256836,37.47027778625488,0.00268568064262438
39.06796436309814,37.47027778625488,40.66565093994141,0.0022934620780767864
42.263337516784674,40.66565093994141,43.86102409362793,0.0021591437810738827
45.45871067047119,43.86102409362793,47.05639724731446,0.0021401838854085073
48.654083824157716,47.05639724731446,50.251770401000975,0.002173078162225549
51.84945697784424,50.251770401000975,53.4471435546875,0.0022183077928489715
55.044830131530766,53.4471435546875,56.64251670837403,0.0026169224667776498
58.24020328521729,56.64251670837403,59.83788986206055,0.0028337048883010554
61.43557643890381,59.83788986206055,63.03326301574707,0.002086959118058722
64.63094959259033,63.03326301574707,66.2286361694336,0.0017831439224569078
67.82632274627686,66.2286361694336,69.42400932312012,0.0020513236515069307
71.02169589996339,69.42400932312012,72.61938247680665,0.0027133209724498016
74.21706905364991,72.61938247680665,75.81475563049317,0.0029426671802574925
77.41244220733643,75.81475563049317,79.01012878417968,0.00268545221014649
80.60781536102294,79.01012878417968,82.20550193786622,0.002263080558516601
83.80318851470948,82.20550193786622,85.40087509155273,0.0023293259771064783
86.99856166839601,85.40087509155273,88.59624824523927,0.0025598143473036265
90.19393482208253,88.59624824523927,91.79162139892578,0.002160285943463368
93.38930797576904,91.79162139892578,94.9869945526123,0.0021152847453178372
96.58468112945556,94.9869945526123,98.18236770629883,0.002639765714567259
99.78005428314209,98.18236770629883,101.37774085998535,0.0022137391432910545
102.97542743682862,101.37774085998535,104.57311401367188,0.0019336809253904335
106.17080059051514,104.57311401367188,107.7684871673584,0.0019300260057441047
109.36617374420166,107.7684871673584,110.96386032104492,0.002600703760847039
112.56154689788818,110.96386032104492,114.15923347473145,0.002268334505508211
115.75692005157471,114.15923347473145,117.35460662841797,0.002267649208074533
118.95229320526123,117.35460662841797,120.54997978210449,0.0019320818980451695
122.14766635894776,120.54997978210449,123.74535293579103,0.0015978851828831685
125.34303951263429,123.74535293579103,126.94072608947755,0.0019524123885779217
128.53841266632082,126.94072608947755,130.13609924316407,0.002246861852585988
131.7337858200073,130.13609924316407,133.3314723968506,0.0021797027040845363
134.92915897369386,133.3314723968506,136.5268455505371,0.0017600722421894101
138.12453212738038,136.5268455505371,139.72221870422365,0.0022240186047963587
141.3199052810669,139.72221870422365,142.91759185791017,0.0050186615393772015
144.51527843475344,142.91759185791017,146.11296501159669,0.01708377972441524
147.71065158843993,146.11296501159669,149.3083381652832,0.03339180275389534
150.90602474212648,149.3083381652832,152.50371131896972,0.03678265445578497
154.101397895813,152.50371131896972,155.69908447265627,0.0246716213426896
157.2967710494995,155.69908447265627,158.89445762634278,0.009419184793567572
160.49214420318606,158.89445762634278,162.0898307800293,0.0028748227343223525
163.68751735687255,162.0898307800293,165.28520393371582,0.0019610928227379735
