z_center_nm,z_left_nm,z_right_nm,rho_density
-3.602111206054688,-5.15936279296875,-2.044859619140625,0.0
-0.4876080322265628,-2.044859619140625,1.0696435546874996,9.608918543013052e-06
2.6268951416015622,1.0696435546874996,4.184146728515625,0.00010569810397314356
5.741398315429687,4.184146728515625,7.298649902343749,2.7889300161428136e-05
8.85590148925781,7.298649902343749,10.413153076171874,3.46858523016081e-05
11.970404663085937,10.413153076171874,13.52765625,4.781022884816249e-05
15.084907836914061,13.52765625,16.642159423828122,5.74191473911756e-05
18.199411010742185,16.642159423828122,19.75666259765625,3.7029490970635655e-05
21.31391418457031,19.75666259765625,22.871165771484375,9.023008875756156e-05
24.428417358398434,22.871165771484375,25.985668945312497,0.00013944650080714076
27.54292053222656,25.985668945312497,29.100172119140623,3.562330776921911e-05
30.657423706054686,29.100172119140623,32.21467529296875,6.491879113206377e-05
33.77192687988281,32.21467529296875,35.329178466796876,5.132568685170385e-05
36.88643005371094,35.329178466796876,38.443681640624995,7.265279873985492e-06
40.00093322753906,38.443681640624995,41.55818481445312,3.632639936992738e-05
43.115436401367184,41.55818481445312,44.67268798828125,4.7575864981259725e-05
46.22993957519531,44.67268798828125,47.78719116210937,2.929548336284466e-05
49.344442749023436,47.78719116210937,50.9016943359375,6.819988526870237e-05
52.458945922851555,50.9016943359375,54.01619750976562,5.179441458550948e-05
55.57344909667968,54.01619750976562,57.130700683593744,4.5935317912940425e-05
58.68795227050781,57.130700683593744,60.24520385742187,3.23422136325805e-05
61.80245544433593,60.24520385742187,63.35970703125,2.4842569891692268e-05
64.91695861816406,63.35970703125,66.47421020507812,2.062402028744264e-05
68.03146179199219,66.47421020507812,69.58871337890625,1.828038161841507e-05
71.14596496582031,69.58871337890625,72.70321655273438,4.6404045646745943e-05
74.26046813964844,72.70321655273438,75.8177197265625,2.437384215788676e-05
77.37497131347655,75.8177197265625,78.93222290039061,9.374554676110333e-07
80.48947448730468,78.93222290039061,82.04672607421874,5.460678098834244e-05
83.6039776611328,82.04672607421874,85.16122924804687,4.2419859909399066e-05
86.71848083496093,85.16122924804687,88.27573242187499,0.00010710428717456008
89.83298400878905,88.27573242187499,91.39023559570312,8.132426181525678e-05
92.94748718261718,91.39023559570312,94.50473876953124,3.585767163612187e-05
96.0619903564453,94.50473876953124,97.61924194335937,3.398276070089981e-05
99.17649353027343,97.61924194335937,100.7337451171875,5.530987258905072e-05
102.29099670410156,100.7337451171875,103.84824829101562,5.5778600322856225e-05
105.40549987792969,103.84824829101562,106.96275146484375,1.9217837086026098e-05
108.52000305175781,106.96275146484375,110.07725463867187,4.8278956581968e-05
111.63450622558594,110.07725463867187,113.19175781249999,0.00010616683170694953
114.74900939941405,113.19175781249999,116.30626098632811,3.257657749948326e-05
117.86351257324218,116.30626098632811,119.42076416015624,3.046730269735845e-05
120.9780157470703,119.42076416015624,122.53526733398436,3.281094136638602e-06
124.09251892089843,122.53526733398436,125.64977050781249,6.796552140179961e-06
127.20702209472655,125.64977050781249,128.76427368164062,5.038823138409282e-05
130.3215252685547,128.76427368164062,131.87877685546874,3.187348589877499e-05
133.4360284423828,131.87877685546874,134.99328002929687,6.585624659967479e-05
136.55053161621095,134.99328002929687,138.107783203125,7.218407100604924e-05
139.66503479003904,138.107783203125,141.22228637695312,0.0012015835456104366
142.7795379638672,141.22228637695312,144.33678955078125,0.01488233991219199
145.8940411376953,144.33678955078125,147.45129272460937,0.062495234384422345
149.00854431152345,147.45129272460937,150.5657958984375,0.09789449029688242
152.12304748535155,150.5657958984375,153.68029907226563,0.0908469344552496
155.2375506591797,153.68029907226563,156.79480224609375,0.042571493331285154
158.3520538330078,156.79480224609375,159.90930541992188,0.006541564252989761
161.46655700683593,159.90930541992188,163.02380859374998,0.000316625584185628
164.58106018066405,163.02380859374998,166.1383117675781,0.0001010108266350884
167.69556335449215,166.1383117675781,169.25281494140623,1.874910935222058e-05
170.8100665283203,169.25281494140623,172.36731811523435,2.695184469381709e-05
173.9245697021484,172.36731811523435,175.48182128906248,2.8592391762136386e-05
177.03907287597656,175.48182128906248,178.5963244628906,7.499643740888232e-05
180.15357604980466,178.5963244628906,181.71082763671873,4.9216412049579025e-05
183.2680792236328,181.71082763671873,184.82533081054686,4.8044592715065243e-05
186.3825823974609,184.82533081054686,187.93983398437499,4.9216412049579025e-05
189.49708557128906,187.93983398437499,191.0543371582031,6.257515246303619e-05
192.61158874511716,191.0543371582031,194.16884033203124,3.140475816496947e-05
195.72609191894531,194.16884033203124,197.28334350585936,5.15600507186066e-05
198.8405950927734,197.28334350585936,200.3978466796875,6.702806593418858e-05
201.95509826660157,200.3978466796875,203.51234985351562,5.624732805666174e-05
205.06960144042966,203.51234985351562,206.62685302734374,3.7498218704441167e-06
208.18410461425782,206.62685302734374,209.74135620117187,5.507550872214796e-05
211.29860778808592,209.74135620117187,212.855859375,3.8435674172052196e-05
214.41311096191407,212.855859375,215.97036254882812,0.00010640119557385179
217.52761413574217,215.97036254882812,219.08486572265625,5.624732805666174e-05
220.64211730957032,219.08486572265625,222.19936889648437,2.4608206024789513e-05
223.75662048339842,222.19936889648437,225.3138720703125,5.601296418975899e-05
226.87112365722655,225.3138720703125,228.4283752441406,6.046587766091193e-05
229.98562683105467,228.4283752441406,231.54287841796872,6.163769699542517e-05
233.10013000488277,231.54287841796872,234.65738159179685,7.851189541242369e-05
236.21463317871093,234.65738159179685,237.77188476562497,9.585482156322773e-05
239.32913635253902,237.77188476562497,240.8863879394531,6.609061046657756e-05
242.44363952636718,240.8863879394531,244.00089111328123,5.718478352427277e-05
245.55814270019528,244.00089111328123,247.11539428710935,0.00010640119557385179
248.67264587402343,247.11539428710935,250.22989746093748,5.97627860602031e-05
251.78714904785156,250.22989746093748,253.34440063476563,4.6872773380551035e-05
254.90165222167968,253.34440063476563,256.45890380859373,6.140333312852297e-05
258.0161553955078,256.45890380859373,259.5734069824219,4.195113217559317e-05
261.13065856933594,259.5734069824219,262.68791015625,8.062117021454924e-05
264.24516174316403,262.68791015625,265.8024133300781,3.8904401905858067e-05
267.3596649169922,265.8024133300781,268.91691650390624,8.671463075401939e-05
270.4741680908203,268.91691650390624,272.03141967773433,3.7732582571344264e-05
273.5886712646484,272.03141967773433,275.1459228515625,3.9373129639662866e-05
276.70317443847654,275.1459228515625,278.2604260253906,1.7811653884609716e-05
