z_center_nm,z_left_nm,z_right_nm,rho_density
-9.347895488739013,-10.94577407836914,-7.750016899108887,0.0
-6.15213830947876,-7.750016899108887,-4.554259719848633,1.1420251388877921e-06
-2.956381130218506,-4.554259719848633,-1.358502540588379,5.618763683327937e-05
0.23937604904174759,-1.358502540588379,1.8372546386718742,0.0007493968961381694
3.435133228302001,1.8372546386718742,5.0330118179321275,0.0012598821332210127
6.630890407562255,5.0330118179321275,8.228768997192383,0.0012710739795821122
9.826647586822508,8.228768997192383,11.424526176452634,0.0012144295326932792
13.022404766082762,11.424526176452634,14.620283355712889,0.001135172988054465
16.218161945343017,14.620283355712889,17.816040534973144,0.0013313729069153876
19.413919124603268,17.816040534973144,21.011797714233396,0.0013025938734154167
22.609676303863523,21.011797714233396,24.20755489349365,0.0013265764013320588
25.805433483123778,24.20755489349365,27.403312072753906,0.0015220911051096488
29.001190662384033,27.403312072753906,30.59906925201416,0.0012623945885265652
32.19694784164429,30.59906925201416,33.79482643127441,0.0011906754098044143
35.392705020904536,33.79482643127441,36.990583610534664,0.0013804799878875625
38.58846220016479,36.990583610534664,40.18634078979492,0.001490342806248568
41.784219379425046,40.18634078979492,43.382097969055174,0.0017203466692205694
44.9799765586853,43.382097969055174,46.57785514831543,0.0014124566917764207
48.17573373794555,46.57785514831543,49.77361232757568,0.001213059102526615
51.371490917205804,49.77361232757568,52.96936950683593,0.0011845084740544176
54.56724809646606,52.96936950683593,56.16512668609619,0.0014524275716374935
57.763005275726314,56.16512668609619,59.36088386535644,0.0015022198676930014
60.95876245498657,59.36088386535644,62.5566410446167,0.0013848196834153363
64.15451963424682,62.5566410446167,65.75239822387695,0.0011888481695821913
67.35027681350708,65.75239822387695,68.9481554031372,0.001264450233776563
70.54603399276733,68.9481554031372,72.14391258239746,0.0013375398426653817
73.74179117202758,72.14391258239746,75.3396697616577,0.001229504264526602
76.93754835128783,75.3396697616577,78.53542694091796,0.0013071619739709664
80.13330553054809,78.53542694091796,81.73118412017821,0.0010138899183045815
83.32906270980834,81.73118412017821,84.92694129943847,0.0011456796193322326
86.5248198890686,84.92694129943847,88.12269847869872,0.0010602561389434259
89.72057706832885,88.12269847869872,91.31845565795898,0.0011586987059155535
92.9163342475891,91.31845565795898,94.51421283721923,0.0009645544323046289
96.11209142684936,94.51421283721923,97.70997001647949,0.0012205964684432718
99.30784860610962,97.70997001647949,100.90572719573974,0.0013587815102486947
102.50360578536987,100.90572719573974,104.101484375,0.0014544832168874916
105.69936296463013,104.101484375,107.29724155426025,0.0015707413760262688
108.89512014389038,107.29724155426025,110.4929987335205,0.0014889723760819096
112.09087732315062,110.4929987335205,113.68875591278075,0.0016401765044706466
115.28663450241088,113.68875591278075,116.884513092041,0.0018509943451093327
118.48239168167113,116.884513092041,120.08027027130126,0.0016104838508595638
121.67814886093139,120.08027027130126,123.27602745056151,0.0016863143200817135
124.87390604019164,123.27602745056151,126.47178462982177,0.001713494518387243
128.0696632194519,126.47178462982177,129.66754180908202,0.0018091962250260396
131.26542039871214,129.66754180908202,132.86329898834228,0.0013455340186375963
134.46117757797242,132.86329898834228,136.05905616760253,0.001084923881943402
137.65693475723265,136.05905616760253,139.2548133468628,0.001971820604803661
140.85269193649293,139.2548133468628,142.45057052612304,0.007293200941965216
144.04844911575316,142.45057052612304,145.6463277053833,0.024531385198393096
147.24420629501344,145.6463277053833,148.84208488464355,0.0462883345243722
150.43996347427367,148.84208488464355,152.0378420639038,0.053186623173310014
153.63572065353395,152.0378420639038,155.23359924316406,0.040920587966571796
156.83147783279418,155.23359924316406,158.42935642242432,0.01809835759103817
160.02723501205443,158.42935642242432,161.62511360168455,0.005150533376383987
163.2229921913147,161.62511360168455,164.8208707809448,0.0018893663897759628
166.41874937057491,164.8208707809448,168.01662796020506,0.001233387149998815
169.6145065498352,168.01662796020506,171.2123851394653,0.0013768255074431217
172.81026372909542,171.2123851394653,174.40814231872557,0.0016328675435817648
176.0060209083557,174.40814231872557,177.60389949798582,0.0014864599207763498
179.20177808761593,177.60389949798582,180.79965667724608,0.0012512027421654646
182.39753526687622,180.79965667724608,183.99541385650633,0.0014115430716653108
185.59329244613645,183.99541385650633,187.1911710357666,0.0012288190494432639
188.78904962539673,187.1911710357666,190.38692821502684,0.0013009950382209725
191.98480680465696,190.38692821502684,193.5826853942871,0.0013220083007765078
195.18056398391724,193.5826853942871,196.77844257354735,0.0013007666331931948
198.37632116317747,196.77844257354735,199.9741997528076,0.0011756006779710928
201.57207834243775,199.9741997528076,203.16995693206786,0.000995617516082377
204.76783552169798,203.16995693206786,206.36571411132812,0.001219911253359939
207.96359270095826,206.36571411132812,209.56147129058837,0.0014021784655264308
211.15934988021849,209.56147129058837,212.75722846984863,0.0011374570383322405
214.35510705947877,212.75722846984863,215.95298564910888,0.0012187692282210514
217.550864238739,215.95298564910888,219.14874282836914,0.0012861487114154309
220.74662141799928,219.14874282836914,222.3445000076294,0.001031248700415676
223.9423785972595,222.3445000076294,225.54025718688965,0.0010257669797490146
227.13813577651976,225.54025718688965,228.73601436614987,0.000911336060832466
230.33389295578002,228.73601436614987,231.93177154541013,0.0015300852810818636
233.52965013504024,231.93177154541013,235.12752872467038,0.001747983677581654
236.72540731430053,235.12752872467038,238.32328590393064,0.001601576054776239
239.92116449356075,238.32328590393064,241.5190430831909,0.0012434369712210278
243.11692167282104,241.5190430831909,244.71480026245115,0.0012512027421654646
246.3126788520813,244.71480026245115,247.91055744171143,0.001476866909609679
249.50843603134155,247.91055744171143,251.10631462097166,0.0014371244347764099
252.7041932106018,251.10631462097166,254.30207180023194,0.0015565802643040464
255.89995038986206,254.30207180023194,257.49782897949217,0.0014060613509986617
259.0957075691223,257.49782897949217,260.69358615875245,0.0012301894796099184
262.29146474838257,260.69358615875245,263.8893433380127,0.0012989393929709859
265.4872219276428,263.8893433380127,267.0851005172729,0.00112535157186004
268.6829791069031,267.0851005172729,270.2808576965332,0.0012018672561655013
271.8787362861633,270.2808576965332,273.4766148757934,0.0012377268455265997
275.07449346542353,273.4766148757934,276.6723720550537,0.001368831331470895
278.2702506446838,276.6723720550537,279.8681292343139,0.0013443919934987203
281.4660078239441,279.8681292343139,283.0638864135742,0.0015463020380540563
284.6617650032043,283.0638864135742,286.25964359283444,0.0011703473623322193
287.85752218246455,286.25964359283444,289.4554007720947,0.0012212816835265937
291.05327936172483,289.4554007720947,292.65115795135495,0.001412685096804211
294.2490365409851,292.65115795135495,295.84691513061523,0.0015054175380818738
297.44479372024534,295.84691513061523,299.04267230987546,0.0012413813259710407
300.64055089950557,299.04267230987546,302.23842948913574,0.000589970186749428
303.83630807876585,302.23842948913574,305.43418666839597,2.1241667583313115e-05
307.03206525802614,305.43418666839597,308.62994384765625,0.0
