PC1_1,PC1_2,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,n_AA
delta_W*,Bandyopadhyay-Mehler (2008),0.7827275801582753,4.514433185171513e-05,0.8030075187969924,2.0243327207549978e-05,0.7827275801582753,0.8030075187969924,20
delta_W*,Biou accessibility information value,0.856494030324253,1.4389107986219012e-06,0.8623027271767694,1.014323266647814e-06,0.856494030324253,0.8623027271767694,20
delta_W*,Black-Mould (1991),0.7208699823132422,0.0003358098735564384,0.7065464754092378,0.0004969482770486485,0.7208699823132422,0.7065464754092378,20
delta_W*,Cornette (1987),0.728345284317727,0.0002711243893457908,0.7396540844805972,0.00019356320219879864,0.728345284317727,0.7396540844805972,20
delta_W*,Eisenberg (1984),0.5544157118523714,0.011186623201335259,0.6406015037593984,0.002342270858482576,0.5544157118523714,0.6406015037593984,20
delta_W*,Engelman GES (1986),0.5801621239940848,0.007326200827052639,0.6796992481203006,0.0009782817239871893,0.5801621239940848,0.6796992481203006,20
delta_W*,FDewet_C36m (2024),0.7215536012819541,0.0003293943021019939,0.742384407521033,0.0001779889609648205,0.7215536012819541,0.742384407521033,20
delta_W*,FDewet_a03ws (2024),0.6487474433729773,0.0019720729531608368,0.7855532697840727,4.0577626849981544e-05,0.6487474433729773,0.7855532697840727,20
delta_W*,FDewet_a99SBdisp (2024),0.6772306189709818,0.0010375966631107718,0.6882287060605321,0.0007948513127898067,0.6772306189709818,0.6882287060605321,20
delta_W*,Hassanali_nBranch <nbr> (2023),0.6401611950302609,0.0023638285326579873,0.6496240601503759,0.0019353332844401431,0.6401611950302609,0.6496240601503759,20
delta_W*,Hopp-Woods (1981),0.7355769395602196,0.0002189848792617152,0.7936619029066596,2.9614896992179814e-05,0.7355769395602196,0.7936619029066596,20
delta_W*,Jain (2017),0.7638490910605602,8.865597316024051e-05,0.7593984962406014,0.00010303152627878628,0.7638490910605602,0.7593984962406014,20
delta_W*,Janin (1979),0.5722998668924472,0.008366712214936553,0.6061084045672477,0.004614611461662217,0.5722998668924472,0.6061084045672477,20
delta_W*,Kyte-Doolittle (1982),0.5708329208099012,0.008573582041982733,0.5388717612935542,0.014222214917520867,0.5708329208099012,0.5388717612935542,20
delta_W*,Meek (1980),0.6304295175103694,0.0028843332455013725,0.5931505474533244,0.0058405058986224076,0.6304295175103694,0.5931505474533244,20
delta_W*,PARCH (2023),0.48908915466909075,0.028634126720634936,0.47160590021852855,0.03579805261823721,0.48908915466909075,0.47160590021852855,20
delta_W*,Ponnuswamy average gain in surrounding hydrophobicity,0.5961950031339525,0.005530832655725516,0.6152689415929128,0.0038830995458908873,0.5961950031339525,0.6152689415929128,20
delta_W*,Ponnuswamy surrounding hydrophobicity folded form,0.5765541823729489,0.007789685465511179,0.5981943002666071,0.005334920381112707,0.5765541823729489,0.5981943002666071,20
delta_W*,Rose (1985),0.7997408731826078,2.3174049780519583e-05,0.7758545806859575,5.814446086603826e-05,0.7997408731826078,0.7758545806859575,20
delta_W*,Tanford (1962),0.49756883062904333,0.02559271247034331,0.5969924812030075,0.005451989383349595,0.49756883062904333,0.5969924812030075,20
delta_W*,Wimley-White (1996),0.7939451936190484,2.9283590580754118e-05,0.7822490210961239,4.596008952647555e-05,0.7939451936190484,0.7822490210961239,20
MJ ε,HPS-Urry λ,0.6315939148210529,0.0028174355157759056,0.7954816366134713,2.75419758657539e-05,0.6315939148210529,0.7954816366134713,20
MJ ε,Density profile,0.4025680126875951,0.07844948931788945,0.41503759398496237,0.06880769728594098,0.4025680126875951,0.41503759398496237,20
MJ ε,Bandyopadhyay-Mehler (2008),0.9064091218267767,3.710145741148623e-08,0.9112781954887217,2.3360131773309556e-08,0.9064091218267767,0.9112781954887217,20
MJ ε,Biou accessibility information value,0.9500211676732143,1.5404705212426195e-10,0.9525962064622949,9.660636771620971e-11,0.9500211676732143,0.9525962064622949,20
MJ ε,Black-Mould (1991),0.854358382905832,1.6301276896547239e-06,0.83747202037325,4.100181195867958e-06,0.854358382905832,0.83747202037325,20
MJ ε,Cornette (1987),0.9071254613727439,3.4715582365314415e-08,0.8886383253017145,1.6591682817945666e-07,0.9071254613727439,0.8886383253017145,20
MJ ε,Eisenberg (1984),0.7849115476486752,4.1578108937452816e-05,0.8706766917293233,5.953878226538418e-07,0.7849115476486752,0.8706766917293233,20
MJ ε,Engelman GES (1986),0.7206388060952742,0.00033800335026743335,0.8661654135338346,7.968256140440842e-07,0.7206388060952742,0.8661654135338346,20
MJ ε,FDewet_C36m (2024),0.7472742649082319,0.0001527675750177449,0.8559609480840278,1.4847049227742258e-06,0.7472742649082319,0.8559609480840278,20
MJ ε,FDewet_a03ws (2024),0.6540310932242772,0.0017591933434143942,0.9285179453194884,3.5633537418459993e-09,0.6540310932242772,0.9285179453194884,20
MJ ε,FDewet_a99SBdisp (2024),0.7074720552279853,0.0004848510459002252,0.861226085726021,1.0835106404637985e-06,0.7074720552279853,0.861226085726021,20
MJ ε,Hassanali_nBranch <nbr> (2023),0.5206750499778867,0.018583445232665453,0.5052631578947367,0.023059229474174193,0.5206750499778867,0.5052631578947367,20
MJ ε,Hopp-Woods (1981),0.8144111101049211,1.2375509988299083e-05,0.9297182291192297,3.07329073414576e-09,0.8144111101049211,0.9297182291192297,20
MJ ε,Jain (2017),0.9103692913679757,2.5517472813018696e-08,0.875187969924812,4.400102028393744e-07,0.9103692913679757,0.875187969924812,20
MJ ε,Janin (1979),0.7437218305547225,0.00017076014919123708,0.8141754688216759,1.2506151415490276e-05,0.7437218305547225,0.8141754688216759,20
MJ ε,Kyte-Doolittle (1982),0.8236032449971203,8.119803770685534e-06,0.8067981972308256,1.7249719876010263e-05,0.8236032449971203,0.8067981972308256,20
MJ ε,Meek (1980),0.6768007523093221,0.001048229051269612,0.7000380826543042,0.0005894763770972535,0.6768007523093221,0.7000380826543042,20
MJ ε,PARCH (2023),0.62440102231901,0.003252194726957337,0.6378338172014548,0.0024805485507828928,0.62440102231901,0.6378338172014548,20
MJ ε,Ponnuswamy average gain in surrounding hydrophobicity,0.6910766754085979,0.0007404889075536117,0.7077849315879352,0.0004808187858210066,0.6910766754085979,0.7077849315879352,20
MJ ε,Ponnuswamy surrounding hydrophobicity folded form,0.6556146420963782,0.001699277822907817,0.6726864206771658,0.0011547258722212357,0.6556146420963782,0.6726864206771658,20
MJ ε,Rose (1985),0.9151493722574168,1.5862687262139105e-08,0.920006550443757,9.5024344266769e-09,0.9151493722574168,0.920006550443757,20
MJ ε,Tanford (1962),0.7755087681227896,5.887598556405665e-05,0.837593984962406,4.074490008859048e-06,0.7755087681227896,0.837593984962406,20
MJ ε,Wimley-White (1996),0.7326344119468191,0.00023905863420896424,0.8777736611722851,3.6804349888533264e-07,0.7326344119468191,0.8777736611722851,20
HPS-Urry λ,Density profile,0.4088173302096145,0.07349937013979312,0.4572512816518722,0.04266305331828944,0.4088173302096145,0.4572512816518722,20
HPS-Urry λ,Bandyopadhyay-Mehler (2008),0.6725764750458614,0.0011576922284677257,0.784182181547939,4.2741023741165293e-05,0.6725764750458614,0.784182181547939,20
HPS-Urry λ,Biou accessibility information value,0.6832995617719703,0.0008969197142331918,0.8024882627875614,2.0686514841951228e-05,0.6832995617719703,0.8024882627875614,20
HPS-Urry λ,Black-Mould (1991),0.7211257744534482,0.0003333969808109448,0.7696951773659936,7.241709280894175e-05,0.7211257744534482,0.7696951773659936,20
HPS-Urry λ,Cornette (1987),0.5348887563118234,0.015098116131064057,0.6219378269607686,0.0034133145383021144,0.5348887563118234,0.6219378269607686,20
HPS-Urry λ,Eisenberg (1984),0.5393606741983051,0.014117578653354465,0.6892667589974679,0.0007746587069551931,0.5393606741983051,0.6892667589974679,20
HPS-Urry λ,Engelman GES (1986),0.6434633672156965,0.0022061153277385358,0.6350293746829131,0.002627542226996185,0.6434633672156965,0.6350293746829131,20
HPS-Urry λ,FDewet_C36m (2024),0.8315820206596818,5.521531604788478e-06,0.7897522157368799,3.452950531505361e-05,0.8315820206596818,0.7897522157368799,20
HPS-Urry λ,FDewet_a03ws (2024),0.8857880525708265,2.0606160191136972e-07,0.83339668812743,5.043880665973918e-06,0.8857880525708265,0.83339668812743,20
